Start time: 2023-06-30 14:44:37.408293
torch.Size([512, 10]) torch.Size([512, 1])
Sequential(
  (0): Linear(in_features=10, out_features=512, bias=True)
  (1): LeakyReLU(negative_slope=0.05)
  (2): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (3): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (4): Linear(in_features=512, out_features=1, bias=True)
)
Using device: cuda:0
===== Training profile tensin-3x512-s003 - 1 =====
[0:00:27.549447] epoch: 0 | elbo: 461011026.55999994 | train_rmse: 8.8976 | val_rmse: 8.8646 | val_ll: -6110.4692
[2:57:50.607573] epoch: 5600 | elbo: 913572.0975000001 | train_rmse: 0.0536 | val_rmse: 0.7446 | val_ll: -13.4418
[2:59:24.996258] epoch: 5650 | elbo: 906681.5681249999 | train_rmse: 0.0458 | val_rmse: 0.7439 | val_ll: -13.7633
[3:00:59.814724] epoch: 5700 | elbo: 897689.9162499998 | train_rmse: 0.0426 | val_rmse: 0.7444 | val_ll: -13.719
[3:02:35.418892] epoch: 5750 | elbo: 891062.9281249999 | train_rmse: 0.0426 | val_rmse: 0.7432 | val_ll: -13.8235
[3:04:09.168811] epoch: 5800 | elbo: 883152.89 | train_rmse: 0.0424 | val_rmse: 0.7424 | val_ll: -13.8055
[3:05:43.406650] epoch: 5850 | elbo: 878713.4193749999 | train_rmse: 0.0514 | val_rmse: 0.7441 | val_ll: -14.0391
[3:07:17.174307] epoch: 5900 | elbo: 872590.0581250002 | train_rmse: 0.0473 | val_rmse: 0.7435 | val_ll: -14.098
[3:08:51.752163] epoch: 5950 | elbo: 866254.2681250001 | train_rmse: 0.0449 | val_rmse: 0.7439 | val_ll: -14.1207
[3:10:26.160550] epoch: 6000 | elbo: 858033.6237499999 | train_rmse: 0.0467 | val_rmse: 0.7441 | val_ll: -14.3577
[3:12:01.052768] epoch: 6050 | elbo: 849321.1462499999 | train_rmse: 0.042 | val_rmse: 0.7446 | val_ll: -14.1997
[3:13:35.173029] epoch: 6100 | elbo: 847255.8568749999 | train_rmse: 0.0448 | val_rmse: 0.7424 | val_ll: -14.2888
[3:15:09.886236] epoch: 6150 | elbo: 840321.1050000001 | train_rmse: 0.0455 | val_rmse: 0.7439 | val_ll: -14.6351
[3:16:45.230994] epoch: 6200 | elbo: 834376.3150000001 | train_rmse: 0.0435 | val_rmse: 0.744 | val_ll: -14.6866
[3:18:20.061939] epoch: 6250 | elbo: 827332.0568750001 | train_rmse: 0.0442 | val_rmse: 0.7416 | val_ll: -14.6826
[3:19:53.936041] epoch: 6300 | elbo: 826873.0731249999 | train_rmse: 0.0459 | val_rmse: 0.7429 | val_ll: -14.8312
[3:21:29.183019] epoch: 6350 | elbo: 817333.168125 | train_rmse: 0.0418 | val_rmse: 0.7433 | val_ll: -15.0
[3:23:05.319128] epoch: 6400 | elbo: 813366.6049999999 | train_rmse: 0.044 | val_rmse: 0.7427 | val_ll: -14.9755
[3:24:41.320606] epoch: 6450 | elbo: 812078.975 | train_rmse: 0.0413 | val_rmse: 0.7417 | val_ll: -14.9197
[3:26:17.284916] epoch: 6500 | elbo: 801807.7125000001 | train_rmse: 0.0466 | val_rmse: 0.7424 | val_ll: -15.2933
[3:27:52.137542] epoch: 6550 | elbo: 798871.3575000002 | train_rmse: 0.0476 | val_rmse: 0.7421 | val_ll: -15.2069
[3:29:26.368932] epoch: 6600 | elbo: 791595.8674999999 | train_rmse: 0.0438 | val_rmse: 0.741 | val_ll: -15.2318
[3:30:59.929192] epoch: 6650 | elbo: 789875.725625 | train_rmse: 0.0437 | val_rmse: 0.7408 | val_ll: -15.1729
[3:32:33.391660] epoch: 6700 | elbo: 782942.29375 | train_rmse: 0.0434 | val_rmse: 0.7423 | val_ll: -15.251
[3:34:07.144099] epoch: 6750 | elbo: 775502.1562500002 | train_rmse: 0.0416 | val_rmse: 0.7427 | val_ll: -15.5142
[3:35:40.388116] epoch: 6800 | elbo: 773290.495 | train_rmse: 0.0411 | val_rmse: 0.7417 | val_ll: -15.6598
[3:37:14.834433] epoch: 6850 | elbo: 769776.243125 | train_rmse: 0.0421 | val_rmse: 0.7415 | val_ll: -15.6675
[3:38:48.920395] epoch: 6900 | elbo: 763427.2037499999 | train_rmse: 0.0447 | val_rmse: 0.7414 | val_ll: -15.86
[3:40:22.486835] epoch: 6950 | elbo: 762866.6562499999 | train_rmse: 0.0628 | val_rmse: 0.7426 | val_ll: -15.8651
[3:41:56.129306] epoch: 7000 | elbo: 754244.8937499999 | train_rmse: 0.0384 | val_rmse: 0.742 | val_ll: -16.0433
[3:43:31.725882] epoch: 7050 | elbo: 749066.619375 | train_rmse: 0.0444 | val_rmse: 0.7434 | val_ll: -16.0644
[3:45:08.471131] epoch: 7100 | elbo: 746227.888125 | train_rmse: 0.0423 | val_rmse: 0.7412 | val_ll: -16.1642
[3:46:44.494103] epoch: 7150 | elbo: 742738.47375 | train_rmse: 0.0441 | val_rmse: 0.7413 | val_ll: -16.0188
[3:48:20.597131] epoch: 7200 | elbo: 739623.00625 | train_rmse: 0.0417 | val_rmse: 0.7411 | val_ll: -16.6062
[3:49:56.806123] epoch: 7250 | elbo: 733406.0525 | train_rmse: 0.0435 | val_rmse: 0.741 | val_ll: -16.5419
[3:51:32.192833] epoch: 7300 | elbo: 729605.9912500001 | train_rmse: 0.0404 | val_rmse: 0.7415 | val_ll: -16.4577
[3:53:06.063396] epoch: 7350 | elbo: 725326.7118749998 | train_rmse: 0.039 | val_rmse: 0.7393 | val_ll: -16.6374
[3:54:39.579033] epoch: 7400 | elbo: 720774.3631249999 | train_rmse: 0.0365 | val_rmse: 0.7393 | val_ll: -16.6493
[3:56:13.852214] epoch: 7450 | elbo: 718893.459375 | train_rmse: 0.0426 | val_rmse: 0.739 | val_ll: -16.8018
[3:57:47.534036] epoch: 7500 | elbo: 716648.1706249999 | train_rmse: 0.0435 | val_rmse: 0.7418 | val_ll: -17.0543
[3:59:20.758741] epoch: 7550 | elbo: 711757.4318750001 | train_rmse: 0.0399 | val_rmse: 0.7402 | val_ll: -17.072
[4:00:55.749941] epoch: 7600 | elbo: 707452.50125 | train_rmse: 0.0425 | val_rmse: 0.7399 | val_ll: -16.9559
[4:02:30.405191] epoch: 7650 | elbo: 702652.4737500001 | train_rmse: 0.0405 | val_rmse: 0.7402 | val_ll: -16.9355
[4:04:05.267274] epoch: 7700 | elbo: 702000.9681249999 | train_rmse: 0.0418 | val_rmse: 0.7395 | val_ll: -17.3509
[4:05:39.422168] epoch: 7750 | elbo: 697118.2912499999 | train_rmse: 0.0428 | val_rmse: 0.7385 | val_ll: -17.0848
[4:07:14.234247] epoch: 7800 | elbo: 693589.190625 | train_rmse: 0.0379 | val_rmse: 0.7386 | val_ll: -17.2327
[4:08:51.643345] epoch: 7850 | elbo: 689622.3324999999 | train_rmse: 0.0392 | val_rmse: 0.7406 | val_ll: -17.5971
[4:10:27.552786] epoch: 7900 | elbo: 684183.898125 | train_rmse: 0.0405 | val_rmse: 0.7392 | val_ll: -17.4763
[4:12:03.930529] epoch: 7950 | elbo: 682402.0468749999 | train_rmse: 0.0384 | val_rmse: 0.7395 | val_ll: -17.4532
[4:13:39.268069] epoch: 8000 | elbo: 681715.2912499999 | train_rmse: 0.0533 | val_rmse: 0.7397 | val_ll: -17.74
[4:15:14.033410] epoch: 8050 | elbo: 677235.28 | train_rmse: 0.0407 | val_rmse: 0.7372 | val_ll: -17.4983
[4:16:49.385793] epoch: 8100 | elbo: 673704.39625 | train_rmse: 0.0388 | val_rmse: 0.74 | val_ll: -17.5857
[4:18:23.797359] epoch: 8150 | elbo: 670362.1575 | train_rmse: 0.0403 | val_rmse: 0.7399 | val_ll: -18.1071
[4:19:58.820213] epoch: 8200 | elbo: 667169.42875 | train_rmse: 0.0408 | val_rmse: 0.7391 | val_ll: -17.7823
[4:21:33.259784] epoch: 8250 | elbo: 664160.429375 | train_rmse: 0.0387 | val_rmse: 0.7385 | val_ll: -17.8732
[4:23:08.262923] epoch: 8300 | elbo: 663036.684375 | train_rmse: 0.0456 | val_rmse: 0.7406 | val_ll: -18.235
[4:24:41.860438] epoch: 8350 | elbo: 658485.8306249998 | train_rmse: 0.0392 | val_rmse: 0.7395 | val_ll: -18.2912
[4:26:15.900674] epoch: 8400 | elbo: 657697.923125 | train_rmse: 0.043 | val_rmse: 0.7406 | val_ll: -18.172
[4:27:50.223511] epoch: 8450 | elbo: 652185.3875000002 | train_rmse: 0.0356 | val_rmse: 0.7383 | val_ll: -18.0
[4:29:24.866994] epoch: 8500 | elbo: 651411.0243749999 | train_rmse: 0.0363 | val_rmse: 0.7381 | val_ll: -18.157
[4:30:59.654490] epoch: 8550 | elbo: 649639.6225 | train_rmse: 0.0381 | val_rmse: 0.7378 | val_ll: -18.4419
[4:32:34.523904] epoch: 8600 | elbo: 644892.6475000001 | train_rmse: 0.0372 | val_rmse: 0.739 | val_ll: -18.4172
[4:34:09.162286] epoch: 8650 | elbo: 643605.17875 | train_rmse: 0.0408 | val_rmse: 0.739 | val_ll: -18.5113
[4:35:44.023793] epoch: 8700 | elbo: 639615.7231250001 | train_rmse: 0.0369 | val_rmse: 0.7381 | val_ll: -18.455
[4:37:19.441756] epoch: 8750 | elbo: 638923.67625 | train_rmse: 0.0405 | val_rmse: 0.7373 | val_ll: -18.7917
[4:38:55.797258] epoch: 8800 | elbo: 637123.130625 | train_rmse: 0.0399 | val_rmse: 0.7396 | val_ll: -18.7113
[4:40:31.879496] epoch: 8850 | elbo: 635290.64625 | train_rmse: 0.0403 | val_rmse: 0.7395 | val_ll: -18.8468
[4:42:07.693360] epoch: 8900 | elbo: 632597.733125 | train_rmse: 0.0363 | val_rmse: 0.7377 | val_ll: -18.4475
[4:43:42.664283] epoch: 8950 | elbo: 628656.15 | train_rmse: 0.036 | val_rmse: 0.7391 | val_ll: -18.8797
[4:45:17.600347] epoch: 9000 | elbo: 629166.8531250001 | train_rmse: 0.0363 | val_rmse: 0.7389 | val_ll: -18.6349
[4:46:51.676033] epoch: 9050 | elbo: 625885.525625 | train_rmse: 0.0395 | val_rmse: 0.7402 | val_ll: -19.0384
[4:48:26.727659] epoch: 9100 | elbo: 624425.085625 | train_rmse: 0.0361 | val_rmse: 0.7382 | val_ll: -18.7884
[4:50:02.923767] epoch: 9150 | elbo: 623132.1731250001 | train_rmse: 0.0422 | val_rmse: 0.7382 | val_ll: -18.7639
[4:51:36.940948] epoch: 9200 | elbo: 620374.1268750001 | train_rmse: 0.0396 | val_rmse: 0.7392 | val_ll: -19.2026
[4:53:10.729737] epoch: 9250 | elbo: 618691.738125 | train_rmse: 0.038 | val_rmse: 0.7394 | val_ll: -18.938
[4:54:45.046734] epoch: 9300 | elbo: 618109.266875 | train_rmse: 0.0404 | val_rmse: 0.7383 | val_ll: -18.9969
[4:56:19.931379] epoch: 9350 | elbo: 615874.6937500001 | train_rmse: 0.0399 | val_rmse: 0.7397 | val_ll: -19.3379
[4:57:56.561904] epoch: 9400 | elbo: 613278.8975000001 | train_rmse: 0.0406 | val_rmse: 0.7381 | val_ll: -19.18
[4:59:32.624332] epoch: 9450 | elbo: 610353.4550000001 | train_rmse: 0.039 | val_rmse: 0.7396 | val_ll: -19.2209
[5:01:08.334730] epoch: 9500 | elbo: 609604.4443750001 | train_rmse: 0.0459 | val_rmse: 0.7399 | val_ll: -19.3303
[5:02:44.303048] epoch: 9550 | elbo: 608774.1518750001 | train_rmse: 0.0373 | val_rmse: 0.7394 | val_ll: -19.3961
[5:04:19.115473] epoch: 9600 | elbo: 609026.0831250001 | train_rmse: 0.042 | val_rmse: 0.7399 | val_ll: -19.4275
[5:05:53.032450] epoch: 9650 | elbo: 604231.4912499998 | train_rmse: 0.0357 | val_rmse: 0.7392 | val_ll: -19.1521
[5:07:28.564667] epoch: 9700 | elbo: 603126.3487499999 | train_rmse: 0.0462 | val_rmse: 0.7384 | val_ll: -19.6455
[5:09:05.646833] epoch: 9750 | elbo: 601405.7731250001 | train_rmse: 0.0382 | val_rmse: 0.7402 | val_ll: -19.5742
[5:10:41.928412] epoch: 9800 | elbo: 600090.971875 | train_rmse: 0.0358 | val_rmse: 0.7409 | val_ll: -19.8413
[5:12:18.381596] epoch: 9850 | elbo: 598092.22875 | train_rmse: 0.0374 | val_rmse: 0.7409 | val_ll: -19.6835
[5:13:55.071960] epoch: 9900 | elbo: 595473.463125 | train_rmse: 0.0352 | val_rmse: 0.7396 | val_ll: -19.8716
[5:15:32.400704] epoch: 9950 | elbo: 597752.0931249999 | train_rmse: 0.0536 | val_rmse: 0.7413 | val_ll: -19.8398
[5:17:07.148254] epoch: 10000 | elbo: 592848.31875 | train_rmse: 0.0392 | val_rmse: 0.7404 | val_ll: -19.9403
[5:18:42.488664] epoch: 10050 | elbo: 591568.405 | train_rmse: 0.0369 | val_rmse: 0.7391 | val_ll: -19.7616
[5:20:17.172098] epoch: 10100 | elbo: 589939.0443749999 | train_rmse: 0.0386 | val_rmse: 0.7405 | val_ll: -20.0538
[5:21:51.310733] epoch: 10150 | elbo: 590927.6056250001 | train_rmse: 0.0366 | val_rmse: 0.7394 | val_ll: -19.7608
[5:23:27.707391] epoch: 10200 | elbo: 586733.20375 | train_rmse: 0.0346 | val_rmse: 0.74 | val_ll: -20.1903
[5:25:02.261213] epoch: 10250 | elbo: 584276.56125 | train_rmse: 0.0347 | val_rmse: 0.7399 | val_ll: -20.1544
[5:26:36.051521] epoch: 10300 | elbo: 583753.15125 | train_rmse: 0.0382 | val_rmse: 0.7397 | val_ll: -20.0237
[5:28:11.798631] epoch: 10350 | elbo: 582020.388125 | train_rmse: 0.0354 | val_rmse: 0.7407 | val_ll: -20.4194
[5:29:48.611957] epoch: 10400 | elbo: 579139.3512500001 | train_rmse: 0.0407 | val_rmse: 0.7407 | val_ll: -20.0678
[5:31:24.268885] epoch: 10450 | elbo: 579476.026875 | train_rmse: 0.0437 | val_rmse: 0.7391 | val_ll: -20.055
[5:33:00.089526] epoch: 10500 | elbo: 576932.5581249999 | train_rmse: 0.0381 | val_rmse: 0.7402 | val_ll: -20.397
[5:34:34.616160] epoch: 10550 | elbo: 578345.139375 | train_rmse: 0.0467 | val_rmse: 0.7401 | val_ll: -20.7499
[5:36:09.356413] epoch: 10600 | elbo: 572573.3749999999 | train_rmse: 0.0348 | val_rmse: 0.7405 | val_ll: -20.7438
[5:37:44.535957] epoch: 10650 | elbo: 571817.1431250001 | train_rmse: 0.0327 | val_rmse: 0.7401 | val_ll: -20.546
[5:39:20.453795] epoch: 10700 | elbo: 571781.5775 | train_rmse: 0.0378 | val_rmse: 0.7404 | val_ll: -20.9941
[5:40:54.801162] epoch: 10750 | elbo: 570946.4581249999 | train_rmse: 0.0429 | val_rmse: 0.7396 | val_ll: -20.792
[5:42:32.617121] epoch: 10800 | elbo: 567925.2875 | train_rmse: 0.0381 | val_rmse: 0.7398 | val_ll: -20.8654
[5:44:07.140133] epoch: 10850 | elbo: 565278.585 | train_rmse: 0.038 | val_rmse: 0.7419 | val_ll: -21.2509
[5:45:42.328475] epoch: 10900 | elbo: 564585.9643750001 | train_rmse: 0.0407 | val_rmse: 0.7421 | val_ll: -20.9927
[5:47:17.308241] epoch: 10950 | elbo: 563478.001875 | train_rmse: 0.0461 | val_rmse: 0.7409 | val_ll: -21.2492
[5:48:52.575328] epoch: 11000 | elbo: 559888.891875 | train_rmse: 0.0371 | val_rmse: 0.7405 | val_ll: -21.0913
[5:50:27.834485] epoch: 11050 | elbo: 560417.235 | train_rmse: 0.0361 | val_rmse: 0.7398 | val_ll: -21.2292
[5:52:01.162268] epoch: 11100 | elbo: 558920.09875 | train_rmse: 0.0407 | val_rmse: 0.7418 | val_ll: -21.4363
[5:53:35.110165] epoch: 11150 | elbo: 555740.75375 | train_rmse: 0.0406 | val_rmse: 0.7414 | val_ll: -21.656
[5:55:09.650370] epoch: 11200 | elbo: 553497.9856250001 | train_rmse: 0.0371 | val_rmse: 0.741 | val_ll: -21.703
[5:56:44.258368] epoch: 11250 | elbo: 552229.4018750001 | train_rmse: 0.0347 | val_rmse: 0.7413 | val_ll: -21.605
[5:58:19.179633] epoch: 11300 | elbo: 551795.5518750001 | train_rmse: 0.0386 | val_rmse: 0.7407 | val_ll: -21.6761
[5:59:54.069329] epoch: 11350 | elbo: 547840.0050000001 | train_rmse: 0.0338 | val_rmse: 0.7402 | val_ll: -21.9891
[6:01:28.879291] epoch: 11400 | elbo: 546986.620625 | train_rmse: 0.0344 | val_rmse: 0.7417 | val_ll: -21.7437
[6:03:02.403527] epoch: 11450 | elbo: 548800.9524999999 | train_rmse: 0.0393 | val_rmse: 0.74 | val_ll: -21.9396
[6:04:37.388343] epoch: 11500 | elbo: 544712.7787499999 | train_rmse: 0.0439 | val_rmse: 0.7411 | val_ll: -22.1257
[6:06:10.922008] epoch: 11550 | elbo: 544644.6612500001 | train_rmse: 0.0398 | val_rmse: 0.741 | val_ll: -22.0241
[6:07:44.737066] epoch: 11600 | elbo: 541813.84125 | train_rmse: 0.0335 | val_rmse: 0.7393 | val_ll: -22.1395
[6:09:18.510265] epoch: 11650 | elbo: 538384.68875 | train_rmse: 0.0353 | val_rmse: 0.7404 | val_ll: -22.3211
[6:10:52.967194] epoch: 11700 | elbo: 537264.87625 | train_rmse: 0.0342 | val_rmse: 0.7401 | val_ll: -22.0882
[6:12:26.343777] epoch: 11750 | elbo: 536364.456875 | train_rmse: 0.0369 | val_rmse: 0.7409 | val_ll: -21.8786
[6:14:04.517749] epoch: 11800 | elbo: 537511.3831249999 | train_rmse: 0.0401 | val_rmse: 0.7419 | val_ll: -22.3653
[6:15:40.006238] epoch: 11850 | elbo: 533786.9287500001 | train_rmse: 0.0348 | val_rmse: 0.7401 | val_ll: -22.4805
[6:17:17.701533] epoch: 11900 | elbo: 531937.3481250001 | train_rmse: 0.0362 | val_rmse: 0.7395 | val_ll: -22.3071
[6:18:53.896121] epoch: 11950 | elbo: 530679.2959375002 | train_rmse: 0.0357 | val_rmse: 0.7417 | val_ll: -22.3718
[6:20:30.417966] epoch: 12000 | elbo: 528771.74 | train_rmse: 0.0391 | val_rmse: 0.7401 | val_ll: -22.4946
[6:22:07.298953] epoch: 12050 | elbo: 526852.935625 | train_rmse: 0.0348 | val_rmse: 0.74 | val_ll: -22.534
[6:23:43.161725] epoch: 12100 | elbo: 526491.3734375001 | train_rmse: 0.0339 | val_rmse: 0.7407 | val_ll: -22.4966
[6:25:19.444825] epoch: 12150 | elbo: 524663.7615624999 | train_rmse: 0.0366 | val_rmse: 0.7404 | val_ll: -22.5848
[6:26:54.745109] epoch: 12200 | elbo: 522456.6262499999 | train_rmse: 0.035 | val_rmse: 0.7397 | val_ll: -22.4443
[6:28:28.007587] epoch: 12250 | elbo: 519807.74624999997 | train_rmse: 0.0343 | val_rmse: 0.7406 | val_ll: -23.0519
[6:30:04.298711] epoch: 12300 | elbo: 521234.06843750004 | train_rmse: 0.041 | val_rmse: 0.7418 | val_ll: -22.4253
[6:31:44.780190] epoch: 12350 | elbo: 518380.9534375 | train_rmse: 0.0374 | val_rmse: 0.7418 | val_ll: -23.0861
[6:33:19.670873] epoch: 12400 | elbo: 518698.80593750003 | train_rmse: 0.0354 | val_rmse: 0.7405 | val_ll: -22.899
[6:35:02.168733] epoch: 12450 | elbo: 514781.4759375 | train_rmse: 0.0368 | val_rmse: 0.7413 | val_ll: -22.9194
[6:36:37.859376] epoch: 12500 | elbo: 514502.8965624999 | train_rmse: 0.0327 | val_rmse: 0.7413 | val_ll: -23.1718
[6:38:17.420777] epoch: 12550 | elbo: 513174.5940625 | train_rmse: 0.0367 | val_rmse: 0.7418 | val_ll: -23.518
[6:39:53.320264] epoch: 12600 | elbo: 510965.16937500006 | train_rmse: 0.0375 | val_rmse: 0.7403 | val_ll: -23.0994
[6:41:28.507020] epoch: 12650 | elbo: 511543.65062499995 | train_rmse: 0.0473 | val_rmse: 0.7423 | val_ll: -23.6607
[6:43:04.872499] epoch: 12700 | elbo: 511154.723125 | train_rmse: 0.0403 | val_rmse: 0.7407 | val_ll: -23.2557
[6:44:41.455024] epoch: 12750 | elbo: 507381.88125 | train_rmse: 0.0361 | val_rmse: 0.7397 | val_ll: -23.1799
[6:46:17.822447] epoch: 12800 | elbo: 505046.8053125 | train_rmse: 0.0351 | val_rmse: 0.7413 | val_ll: -23.4325
[6:47:54.921371] epoch: 12850 | elbo: 505021.23843749997 | train_rmse: 0.038 | val_rmse: 0.742 | val_ll: -23.6805
[6:49:30.798275] epoch: 12900 | elbo: 502453.9578125 | train_rmse: 0.0367 | val_rmse: 0.7407 | val_ll: -23.8408
[6:51:06.955437] epoch: 12950 | elbo: 500816.27156250004 | train_rmse: 0.0343 | val_rmse: 0.7407 | val_ll: -24.0604
[6:52:43.363670] epoch: 13000 | elbo: 501997.11468749994 | train_rmse: 0.0365 | val_rmse: 0.7414 | val_ll: -23.8437
[6:54:17.312891] epoch: 13050 | elbo: 497901.2743749999 | train_rmse: 0.0358 | val_rmse: 0.7408 | val_ll: -23.8457
[6:55:51.253085] epoch: 13100 | elbo: 497535.16875 | train_rmse: 0.0421 | val_rmse: 0.741 | val_ll: -23.8594
[6:57:24.911774] epoch: 13150 | elbo: 496710.2965625001 | train_rmse: 0.0328 | val_rmse: 0.7417 | val_ll: -23.9685
[6:58:58.655336] epoch: 13200 | elbo: 495758.0890625 | train_rmse: 0.0413 | val_rmse: 0.7397 | val_ll: -24.0251
[7:00:34.915879] epoch: 13250 | elbo: 492658.41374999995 | train_rmse: 0.0339 | val_rmse: 0.7404 | val_ll: -23.9373
[7:02:11.227322] epoch: 13300 | elbo: 494279.10656250006 | train_rmse: 0.0442 | val_rmse: 0.7411 | val_ll: -24.2201
[7:03:44.609925] epoch: 13350 | elbo: 490143.2821874999 | train_rmse: 0.0361 | val_rmse: 0.7406 | val_ll: -23.8422
[7:05:20.988893] epoch: 13400 | elbo: 489872.8643749999 | train_rmse: 0.0421 | val_rmse: 0.7411 | val_ll: -24.4643
[7:06:56.720438] epoch: 13450 | elbo: 488568.92687500006 | train_rmse: 0.0356 | val_rmse: 0.7414 | val_ll: -24.0308
[7:08:33.387522] epoch: 13500 | elbo: 486458.1328125001 | train_rmse: 0.0384 | val_rmse: 0.7408 | val_ll: -24.3037
[7:10:08.584121] epoch: 13550 | elbo: 484551.33312500006 | train_rmse: 0.0335 | val_rmse: 0.7423 | val_ll: -24.2267
[7:11:46.259475] epoch: 13600 | elbo: 484380.0284375 | train_rmse: 0.0398 | val_rmse: 0.7419 | val_ll: -24.7651
[7:13:20.387469] epoch: 13650 | elbo: 483207.9000000001 | train_rmse: 0.0351 | val_rmse: 0.7395 | val_ll: -24.7674
[7:14:57.031020] epoch: 13700 | elbo: 481964.789375 | train_rmse: 0.035 | val_rmse: 0.7404 | val_ll: -24.6071
[7:16:32.994356] epoch: 13750 | elbo: 479284.4215625 | train_rmse: 0.033 | val_rmse: 0.7414 | val_ll: -24.5472
[7:18:07.778991] epoch: 13800 | elbo: 478047.30437499995 | train_rmse: 0.0331 | val_rmse: 0.7407 | val_ll: -24.8852
[7:19:45.936468] epoch: 13850 | elbo: 477009.1206250001 | train_rmse: 0.0329 | val_rmse: 0.7406 | val_ll: -24.9179
[7:21:25.466333] epoch: 13900 | elbo: 477556.57218749996 | train_rmse: 0.04 | val_rmse: 0.7418 | val_ll: -24.9439
[7:22:59.925391] epoch: 13950 | elbo: 475588.7500000001 | train_rmse: 0.0351 | val_rmse: 0.7415 | val_ll: -24.7638
[7:24:36.481029] epoch: 14000 | elbo: 473189.4418749999 | train_rmse: 0.0328 | val_rmse: 0.7407 | val_ll: -25.0519
[7:26:17.594095] epoch: 14050 | elbo: 473165.85625 | train_rmse: 0.0354 | val_rmse: 0.7424 | val_ll: -25.0276
[7:27:54.172476] epoch: 14100 | elbo: 470936.47124999994 | train_rmse: 0.0322 | val_rmse: 0.741 | val_ll: -25.113
[7:29:28.951680] epoch: 14150 | elbo: 470970.7406249999 | train_rmse: 0.0348 | val_rmse: 0.7399 | val_ll: -25.2596
[7:31:08.615514] epoch: 14200 | elbo: 468353.49624999997 | train_rmse: 0.0338 | val_rmse: 0.7413 | val_ll: -24.9377
[7:32:41.929526] epoch: 14250 | elbo: 467957.07593750005 | train_rmse: 0.0358 | val_rmse: 0.742 | val_ll: -25.1395
[7:34:15.993317] epoch: 14300 | elbo: 467982.66031249997 | train_rmse: 0.0362 | val_rmse: 0.7425 | val_ll: -25.3177
[7:35:50.004434] epoch: 14350 | elbo: 466704.2065625 | train_rmse: 0.0344 | val_rmse: 0.7419 | val_ll: -25.7182
[7:38:29.593744] epoch: 14400 | elbo: 464153.2128124999 | train_rmse: 0.0401 | val_rmse: 0.7417 | val_ll: -25.2486
[7:40:03.856016] epoch: 14450 | elbo: 463225.0890625 | train_rmse: 0.0329 | val_rmse: 0.7413 | val_ll: -25.4206
[7:41:37.519507] epoch: 14500 | elbo: 461079.61124999996 | train_rmse: 0.0318 | val_rmse: 0.7428 | val_ll: -25.5894
[7:43:11.248302] epoch: 14550 | elbo: 460017.7609375 | train_rmse: 0.0343 | val_rmse: 0.7439 | val_ll: -25.704
[7:44:45.153063] epoch: 14600 | elbo: 460532.39125000004 | train_rmse: 0.038 | val_rmse: 0.7424 | val_ll: -26.0612
[7:46:29.704550] epoch: 14650 | elbo: 458061.4643750001 | train_rmse: 0.0396 | val_rmse: 0.7435 | val_ll: -25.6325
[7:48:08.484861] epoch: 14700 | elbo: 456908.9796875001 | train_rmse: 0.0334 | val_rmse: 0.7426 | val_ll: -25.8057
[7:49:50.093418] epoch: 14750 | elbo: 456752.583125 | train_rmse: 0.0405 | val_rmse: 0.7422 | val_ll: -25.6407
[7:51:26.566031] epoch: 14800 | elbo: 454504.2546874999 | train_rmse: 0.0332 | val_rmse: 0.7433 | val_ll: -26.1436
[7:53:58.819650] epoch: 14850 | elbo: 453628.3262499999 | train_rmse: 0.0335 | val_rmse: 0.7417 | val_ll: -25.8774
[7:55:34.541914] epoch: 14900 | elbo: 453476.059375 | train_rmse: 0.0358 | val_rmse: 0.7427 | val_ll: -26.2641
[7:57:12.352063] epoch: 14950 | elbo: 453542.86499999993 | train_rmse: 0.0337 | val_rmse: 0.7442 | val_ll: -26.4303
[7:58:45.726141] epoch: 15000 | elbo: 449679.83406250004 | train_rmse: 0.0348 | val_rmse: 0.743 | val_ll: -26.1808
[8:00:22.174094] epoch: 15050 | elbo: 449040.8521875 | train_rmse: 0.0328 | val_rmse: 0.743 | val_ll: -26.3466
[8:02:53.158884] epoch: 15100 | elbo: 448233.109375 | train_rmse: 0.0325 | val_rmse: 0.743 | val_ll: -26.1636
[8:04:31.939343] epoch: 15150 | elbo: 448408.6656249999 | train_rmse: 0.0369 | val_rmse: 0.7433 | val_ll: -26.1504
[8:07:02.570884] epoch: 15200 | elbo: 445929.6075000001 | train_rmse: 0.0329 | val_rmse: 0.7435 | val_ll: -26.2812
[8:08:36.551056] epoch: 15250 | elbo: 445283.40124999994 | train_rmse: 0.0333 | val_rmse: 0.7437 | val_ll: -26.5516
[8:10:11.237294] epoch: 15300 | elbo: 443710.7303125 | train_rmse: 0.0333 | val_rmse: 0.7446 | val_ll: -26.4788
[8:11:48.189044] epoch: 15350 | elbo: 442873.29812500003 | train_rmse: 0.0328 | val_rmse: 0.7433 | val_ll: -26.2535
[8:14:20.567145] epoch: 15400 | elbo: 442319.93875000003 | train_rmse: 0.0349 | val_rmse: 0.7443 | val_ll: -26.9805
[8:16:18.693293] epoch: 15450 | elbo: 442182.39437500003 | train_rmse: 0.0326 | val_rmse: 0.7449 | val_ll: -26.9221
