Start time: 2023-06-30 14:44:40.288486
torch.Size([512, 10]) torch.Size([512, 1])
Sequential(
  (0): Linear(in_features=10, out_features=512, bias=True)
  (1): LeakyReLU(negative_slope=0.05)
  (2): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (3): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (4): Linear(in_features=512, out_features=1, bias=True)
)
Using device: cuda:2
===== Training profile tensin-3x512-s3 - 1 =====
[0:00:27.099767] epoch: 0 | elbo: 2248188.2749999994 | train_rmse: 8.8978 | val_rmse: 8.8648 | val_ll: -5.6567
[10:10:28.963167] epoch: 19250 | elbo: 35454.73140624999 | train_rmse: 1.2551 | val_rmse: 1.3082 | val_ll: -2.2234
[10:12:04.769337] epoch: 19300 | elbo: 35480.588710937496 | train_rmse: 1.2573 | val_rmse: 1.3155 | val_ll: -2.2244
[10:13:41.029538] epoch: 19350 | elbo: 35429.99457031251 | train_rmse: 1.2543 | val_rmse: 1.3074 | val_ll: -2.2214
[10:15:16.572960] epoch: 19400 | elbo: 35494.6124609375 | train_rmse: 1.2554 | val_rmse: 1.2834 | val_ll: -2.2215
[10:16:53.566285] epoch: 19450 | elbo: 35423.292812499996 | train_rmse: 1.2414 | val_rmse: 1.283 | val_ll: -2.2205
[10:18:29.384690] epoch: 19500 | elbo: 35434.294375 | train_rmse: 1.2587 | val_rmse: 1.2959 | val_ll: -2.2226
[10:20:04.365777] epoch: 19550 | elbo: 35417.89000000001 | train_rmse: 1.2547 | val_rmse: 1.2985 | val_ll: -2.2207
[10:21:39.353579] epoch: 19600 | elbo: 35415.6509375 | train_rmse: 1.2376 | val_rmse: 1.2913 | val_ll: -2.2222
[10:23:16.273959] epoch: 19650 | elbo: 35442.100625 | train_rmse: 1.2324 | val_rmse: 1.2732 | val_ll: -2.2209
[10:24:52.746055] epoch: 19700 | elbo: 35423.15945312501 | train_rmse: 1.2647 | val_rmse: 1.318 | val_ll: -2.2218
[10:26:28.180281] epoch: 19750 | elbo: 35479.513945312494 | train_rmse: 1.2373 | val_rmse: 1.2758 | val_ll: -2.2202
[10:28:02.786138] epoch: 19800 | elbo: 35396.99320312501 | train_rmse: 1.2602 | val_rmse: 1.3054 | val_ll: -2.2204
[10:29:37.707272] epoch: 19850 | elbo: 35410.16636718751 | train_rmse: 1.2633 | val_rmse: 1.3137 | val_ll: -2.2234
[10:31:13.262358] epoch: 19900 | elbo: 35461.29230468751 | train_rmse: 1.3105 | val_rmse: 1.3392 | val_ll: -2.2258
[10:32:50.099425] epoch: 19950 | elbo: 35410.88707031251 | train_rmse: 1.2551 | val_rmse: 1.3153 | val_ll: -2.2222
Training finished in 10:34:23.884018 seconds
Saved SVI model to experiments/sigma-over-underfit/models/tensin-3x512-s3/checkpoint_2.pt
File Size is 4.0595598220825195 MB
Sequential(
  (0): Linear(in_features=10, out_features=512, bias=True)
  (1): LeakyReLU(negative_slope=0.05)
  (2): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (3): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (4): Linear(in_features=512, out_features=1, bias=True)
)
Using device: cuda:2
===== Training profile tensin-3x512-s3 - 3 =====
[0:00:01.853178] epoch: 0 | elbo: 2247917.2350000003 | train_rmse: 8.8053 | val_rmse: 8.7799 | val_ll: -5.5871
[0:01:37.317142] epoch: 50 | elbo: 2156610.0625000005 | train_rmse: 3.6049 | val_rmse: 3.7881 | val_ll: -2.7117
[0:03:12.680069] epoch: 100 | elbo: 2099183.0875 | train_rmse: 2.1285 | val_rmse: 2.4917 | val_ll: -2.3438
[0:04:48.908739] epoch: 150 | elbo: 2045139.1912500006 | train_rmse: 1.6055 | val_rmse: 2.0373 | val_ll: -2.263
[0:06:24.666075] epoch: 200 | elbo: 1991626.9825 | train_rmse: 1.3522 | val_rmse: 1.7693 | val_ll: -2.2218
[0:08:00.747714] epoch: 250 | elbo: 1938190.3175000001 | train_rmse: 1.1657 | val_rmse: 1.5751 | val_ll: -2.1958
[0:09:37.280582] epoch: 300 | elbo: 1884841.5074999996 | train_rmse: 0.9701 | val_rmse: 1.3541 | val_ll: -2.1704
[0:11:12.666869] epoch: 350 | elbo: 1831631.6275 | train_rmse: 0.8585 | val_rmse: 1.2252 | val_ll: -2.1591
[0:12:49.193050] epoch: 400 | elbo: 1778478.8037500002 | train_rmse: 0.7936 | val_rmse: 1.1297 | val_ll: -2.1522
[0:14:25.421748] epoch: 450 | elbo: 1725384.095 | train_rmse: 0.7671 | val_rmse: 1.0915 | val_ll: -2.1482
[0:16:01.296249] epoch: 500 | elbo: 1672313.3375 | train_rmse: 0.7384 | val_rmse: 1.0511 | val_ll: -2.1502
[0:17:37.733184] epoch: 550 | elbo: 1619301.37625 | train_rmse: 0.747 | val_rmse: 1.042 | val_ll: -2.1513
[0:19:13.566778] epoch: 600 | elbo: 1566325.6537499998 | train_rmse: 0.7453 | val_rmse: 1.0378 | val_ll: -2.1562
[0:20:49.571969] epoch: 650 | elbo: 1513378.105 | train_rmse: 0.7756 | val_rmse: 1.0478 | val_ll: -2.1623
[0:22:24.919842] epoch: 700 | elbo: 1460489.6162499997 | train_rmse: 0.7831 | val_rmse: 1.0491 | val_ll: -2.1667
[0:23:59.930584] epoch: 750 | elbo: 1407633.77 | train_rmse: 0.8024 | val_rmse: 1.0546 | val_ll: -2.1762
[0:25:35.433772] epoch: 800 | elbo: 1354864.02625 | train_rmse: 0.8405 | val_rmse: 1.083 | val_ll: -2.1848
[0:27:09.575858] epoch: 850 | elbo: 1302145.4474999995 | train_rmse: 0.8957 | val_rmse: 1.1037 | val_ll: -2.1942
[0:28:44.874023] epoch: 900 | elbo: 1249520.52125 | train_rmse: 0.9294 | val_rmse: 1.1553 | val_ll: -2.2048
[0:30:21.131433] epoch: 950 | elbo: 1196999.6025000003 | train_rmse: 0.9956 | val_rmse: 1.196 | val_ll: -2.2174
[0:31:57.915239] epoch: 1000 | elbo: 1144527.625 | train_rmse: 1.0445 | val_rmse: 1.2545 | val_ll: -2.2292
[0:33:34.508223] epoch: 1050 | elbo: 1092213.6875 | train_rmse: 1.1215 | val_rmse: 1.3039 | val_ll: -2.2425
[0:35:10.513312] epoch: 1100 | elbo: 1040001.94625 | train_rmse: 1.1888 | val_rmse: 1.3654 | val_ll: -2.2555
[0:36:46.207011] epoch: 1150 | elbo: 987978.1568749998 | train_rmse: 1.2667 | val_rmse: 1.4294 | val_ll: -2.2693
[0:38:21.154957] epoch: 1200 | elbo: 936122.4106250001 | train_rmse: 1.3368 | val_rmse: 1.4907 | val_ll: -2.2834
[0:39:56.102602] epoch: 1250 | elbo: 884455.69375 | train_rmse: 1.4071 | val_rmse: 1.5519 | val_ll: -2.2969
[0:41:30.417102] epoch: 1300 | elbo: 832992.075 | train_rmse: 1.4764 | val_rmse: 1.6122 | val_ll: -2.3088
[0:43:04.909269] epoch: 1350 | elbo: 781870.3099999998 | train_rmse: 1.5636 | val_rmse: 1.684 | val_ll: -2.3212
[0:44:39.342612] epoch: 1400 | elbo: 730949.31375 | train_rmse: 1.6357 | val_rmse: 1.7343 | val_ll: -2.3333
[0:46:13.558965] epoch: 1450 | elbo: 680504.2837500001 | train_rmse: 1.6965 | val_rmse: 1.7887 | val_ll: -2.3432
[0:47:48.288457] epoch: 1500 | elbo: 630427.481875 | train_rmse: 1.7748 | val_rmse: 1.8678 | val_ll: -2.3538
[0:49:23.421468] epoch: 1550 | elbo: 580894.5862499999 | train_rmse: 1.8379 | val_rmse: 1.9244 | val_ll: -2.3622
[0:50:58.064206] epoch: 1600 | elbo: 532005.1375 | train_rmse: 1.9054 | val_rmse: 1.9831 | val_ll: -2.3752
[0:52:33.221225] epoch: 1650 | elbo: 484030.12062499986 | train_rmse: 1.9811 | val_rmse: 2.0516 | val_ll: -2.3851
[0:54:07.202496] epoch: 1700 | elbo: 436860.5362499999 | train_rmse: 2.0599 | val_rmse: 2.1258 | val_ll: -2.3987
[0:55:44.389445] epoch: 1750 | elbo: 390750.3034375 | train_rmse: 2.1398 | val_rmse: 2.1809 | val_ll: -2.4078
[0:57:19.887490] epoch: 1800 | elbo: 346220.56999999995 | train_rmse: 2.2153 | val_rmse: 2.2673 | val_ll: -2.4223
[0:58:54.825058] epoch: 1850 | elbo: 303174.92562500003 | train_rmse: 2.2534 | val_rmse: 2.3041 | val_ll: -2.4302
[1:00:29.215082] epoch: 1900 | elbo: 262024.96624999997 | train_rmse: 2.3286 | val_rmse: 2.3743 | val_ll: -2.4442
[1:02:03.665132] epoch: 1950 | elbo: 223274.09499999997 | train_rmse: 2.374 | val_rmse: 2.4066 | val_ll: -2.4541
[1:03:39.388009] epoch: 2000 | elbo: 187235.54109375004 | train_rmse: 2.4512 | val_rmse: 2.4885 | val_ll: -2.4667
[1:05:14.575127] epoch: 2050 | elbo: 154350.9534375 | train_rmse: 2.476 | val_rmse: 2.5168 | val_ll: -2.4733
[1:06:49.248842] epoch: 2100 | elbo: 125112.903515625 | train_rmse: 2.5317 | val_rmse: 2.579 | val_ll: -2.4833
[1:08:24.237892] epoch: 2150 | elbo: 100297.993046875 | train_rmse: 2.5983 | val_rmse: 2.6492 | val_ll: -2.4924
[1:09:59.088738] epoch: 2200 | elbo: 80027.08648437499 | train_rmse: 2.6347 | val_rmse: 2.6545 | val_ll: -2.4958
[1:11:33.539789] epoch: 2250 | elbo: 64801.12957031249 | train_rmse: 2.6484 | val_rmse: 2.6727 | val_ll: -2.497
[1:13:08.249634] epoch: 2300 | elbo: 54815.2949609375 | train_rmse: 2.6567 | val_rmse: 2.6747 | val_ll: -2.4957
[1:14:43.144038] epoch: 2350 | elbo: 49297.45210937499 | train_rmse: 2.6441 | val_rmse: 2.686 | val_ll: -2.4926
[1:16:18.283276] epoch: 2400 | elbo: 46941.4365625 | train_rmse: 2.6099 | val_rmse: 2.6198 | val_ll: -2.4794
[1:17:53.894967] epoch: 2450 | elbo: 45888.218984374995 | train_rmse: 2.5288 | val_rmse: 2.5531 | val_ll: -2.466
[1:19:28.523087] epoch: 2500 | elbo: 45379.16609375 | train_rmse: 2.4703 | val_rmse: 2.4911 | val_ll: -2.4514
[1:21:02.524822] epoch: 2550 | elbo: 44886.851484375 | train_rmse: 2.4371 | val_rmse: 2.4564 | val_ll: -2.4429
[1:22:38.472183] epoch: 2600 | elbo: 44453.0246484375 | train_rmse: 2.3761 | val_rmse: 2.3938 | val_ll: -2.4331
[1:24:13.362387] epoch: 2650 | elbo: 44066.89261718751 | train_rmse: 2.3123 | val_rmse: 2.3347 | val_ll: -2.4219
[1:25:48.177835] epoch: 2700 | elbo: 43754.28078125 | train_rmse: 2.2834 | val_rmse: 2.3034 | val_ll: -2.4173
[1:27:22.886924] epoch: 2750 | elbo: 43383.46093750001 | train_rmse: 2.2593 | val_rmse: 2.2749 | val_ll: -2.4058
[1:28:58.378957] epoch: 2800 | elbo: 43235.4287109375 | train_rmse: 2.2034 | val_rmse: 2.2253 | val_ll: -2.3991
[1:30:34.813784] epoch: 2850 | elbo: 42973.81460937501 | train_rmse: 2.2011 | val_rmse: 2.2293 | val_ll: -2.3953
[1:32:10.647634] epoch: 2900 | elbo: 42693.740625 | train_rmse: 2.1761 | val_rmse: 2.205 | val_ll: -2.391
[1:33:47.857304] epoch: 2950 | elbo: 42495.8107421875 | train_rmse: 2.1302 | val_rmse: 2.1695 | val_ll: -2.3856
[1:35:23.176510] epoch: 3000 | elbo: 42279.6894921875 | train_rmse: 2.1061 | val_rmse: 2.1449 | val_ll: -2.3793
[1:36:57.464357] epoch: 3050 | elbo: 42094.55457031248 | train_rmse: 2.088 | val_rmse: 2.1193 | val_ll: -2.374
[1:38:31.965093] epoch: 3100 | elbo: 41814.03234374999 | train_rmse: 2.0594 | val_rmse: 2.1025 | val_ll: -2.3715
[1:40:06.404895] epoch: 3150 | elbo: 41662.205546875 | train_rmse: 2.0481 | val_rmse: 2.0796 | val_ll: -2.3651
[1:41:40.352555] epoch: 3200 | elbo: 41583.44921875001 | train_rmse: 2.0254 | val_rmse: 2.0612 | val_ll: -2.3667
[1:43:13.944764] epoch: 3250 | elbo: 41524.5936328125 | train_rmse: 2.0268 | val_rmse: 2.0602 | val_ll: -2.361
[1:44:47.767503] epoch: 3300 | elbo: 41318.3484375 | train_rmse: 2.0048 | val_rmse: 2.035 | val_ll: -2.358
[1:46:22.606835] epoch: 3350 | elbo: 41177.4938671875 | train_rmse: 1.9589 | val_rmse: 2.0084 | val_ll: -2.3546
[1:47:57.096462] epoch: 3400 | elbo: 41040.441328125 | train_rmse: 1.9738 | val_rmse: 2.0054 | val_ll: -2.352
[1:49:31.878853] epoch: 3450 | elbo: 40928.931445312504 | train_rmse: 1.9395 | val_rmse: 1.9776 | val_ll: -2.3496
[1:51:07.435072] epoch: 3500 | elbo: 40828.7437890625 | train_rmse: 1.9129 | val_rmse: 1.9561 | val_ll: -2.3479
[1:52:42.560740] epoch: 3550 | elbo: 40694.105898437505 | train_rmse: 1.8866 | val_rmse: 1.9326 | val_ll: -2.3451
[1:54:16.631130] epoch: 3600 | elbo: 40625.329882812504 | train_rmse: 1.9275 | val_rmse: 1.9665 | val_ll: -2.3424
[1:55:50.242065] epoch: 3650 | elbo: 40576.996875 | train_rmse: 1.8989 | val_rmse: 1.9449 | val_ll: -2.3403
[1:57:25.097663] epoch: 3700 | elbo: 40453.303242187496 | train_rmse: 1.8875 | val_rmse: 1.9335 | val_ll: -2.3404
[1:58:59.605675] epoch: 3750 | elbo: 40264.0943359375 | train_rmse: 1.8738 | val_rmse: 1.9003 | val_ll: -2.3364
[2:00:34.585698] epoch: 3800 | elbo: 40268.5265234375 | train_rmse: 1.8501 | val_rmse: 1.8887 | val_ll: -2.3346
[2:02:09.821937] epoch: 3850 | elbo: 40154.135273437496 | train_rmse: 1.8404 | val_rmse: 1.8772 | val_ll: -2.3296
[2:03:46.713199] epoch: 3900 | elbo: 40111.593437500014 | train_rmse: 1.8651 | val_rmse: 1.9079 | val_ll: -2.3303
[2:05:23.673334] epoch: 3950 | elbo: 39946.281093749996 | train_rmse: 1.8061 | val_rmse: 1.8523 | val_ll: -2.3268
[2:06:59.698677] epoch: 4000 | elbo: 39895.357421875 | train_rmse: 1.8272 | val_rmse: 1.8813 | val_ll: -2.3283
[2:08:36.476235] epoch: 4050 | elbo: 39848.912226562505 | train_rmse: 1.8117 | val_rmse: 1.8504 | val_ll: -2.3248
[2:10:12.006112] epoch: 4100 | elbo: 39765.18781250001 | train_rmse: 1.7849 | val_rmse: 1.829 | val_ll: -2.3249
[2:11:45.857482] epoch: 4150 | elbo: 39728.21617187499 | train_rmse: 1.7912 | val_rmse: 1.8404 | val_ll: -2.3226
[2:13:19.882028] epoch: 4200 | elbo: 39722.704179687506 | train_rmse: 1.7968 | val_rmse: 1.8295 | val_ll: -2.3207
[2:14:54.477250] epoch: 4250 | elbo: 39667.943125 | train_rmse: 1.78 | val_rmse: 1.8515 | val_ll: -2.3248
[2:16:28.934506] epoch: 4300 | elbo: 39538.9407421875 | train_rmse: 1.7623 | val_rmse: 1.8163 | val_ll: -2.3196
[2:18:03.711697] epoch: 4350 | elbo: 39489.703203125 | train_rmse: 1.7247 | val_rmse: 1.7846 | val_ll: -2.3199
[2:19:38.494059] epoch: 4400 | elbo: 39451.4405078125 | train_rmse: 1.7338 | val_rmse: 1.7856 | val_ll: -2.3146
[2:21:13.949602] epoch: 4450 | elbo: 39340.2930859375 | train_rmse: 1.7394 | val_rmse: 1.7678 | val_ll: -2.3146
[2:22:50.271868] epoch: 4500 | elbo: 39344.94859375 | train_rmse: 1.7275 | val_rmse: 1.7642 | val_ll: -2.3133
[2:24:24.792509] epoch: 4550 | elbo: 39322.369257812505 | train_rmse: 1.7658 | val_rmse: 1.7943 | val_ll: -2.3156
[2:25:59.780508] epoch: 4600 | elbo: 39214.60195312499 | train_rmse: 1.7386 | val_rmse: 1.792 | val_ll: -2.3134
[2:27:35.101728] epoch: 4650 | elbo: 39216.08046874999 | train_rmse: 1.6767 | val_rmse: 1.7323 | val_ll: -2.3103
[2:29:09.553720] epoch: 4700 | elbo: 39163.910351562496 | train_rmse: 1.7095 | val_rmse: 1.7574 | val_ll: -2.3094
[2:30:44.509649] epoch: 4750 | elbo: 39095.592968749996 | train_rmse: 1.7067 | val_rmse: 1.7437 | val_ll: -2.307
[2:32:20.434246] epoch: 4800 | elbo: 39051.8162109375 | train_rmse: 1.7294 | val_rmse: 1.752 | val_ll: -2.3093
[2:33:55.258391] epoch: 4850 | elbo: 39028.8102734375 | train_rmse: 1.6978 | val_rmse: 1.7466 | val_ll: -2.3057
[2:35:30.162803] epoch: 4900 | elbo: 38993.5583984375 | train_rmse: 1.6587 | val_rmse: 1.7072 | val_ll: -2.306
[2:37:05.481916] epoch: 4950 | elbo: 38954.518359375004 | train_rmse: 1.6739 | val_rmse: 1.7169 | val_ll: -2.3044
[2:38:41.143367] epoch: 5000 | elbo: 38844.413867187504 | train_rmse: 1.6874 | val_rmse: 1.7264 | val_ll: -2.3023
[2:40:17.101350] epoch: 5050 | elbo: 38880.353125 | train_rmse: 1.6899 | val_rmse: 1.7188 | val_ll: -2.3066
[2:41:51.882184] epoch: 5100 | elbo: 38797.009921875 | train_rmse: 1.6385 | val_rmse: 1.6981 | val_ll: -2.3009
[2:43:25.309952] epoch: 5150 | elbo: 38741.723750000005 | train_rmse: 1.6573 | val_rmse: 1.7089 | val_ll: -2.2985
[2:44:59.897466] epoch: 5200 | elbo: 38682.35 | train_rmse: 1.6237 | val_rmse: 1.673 | val_ll: -2.2975
[2:46:36.256204] epoch: 5250 | elbo: 38640.278554687495 | train_rmse: 1.6253 | val_rmse: 1.6804 | val_ll: -2.2998
[2:48:12.039206] epoch: 5300 | elbo: 38603.98656249999 | train_rmse: 1.6389 | val_rmse: 1.6899 | val_ll: -2.2965
[2:49:47.612709] epoch: 5350 | elbo: 38583.4957421875 | train_rmse: 1.6266 | val_rmse: 1.6658 | val_ll: -2.2957
[2:51:22.840179] epoch: 5400 | elbo: 38534.9632421875 | train_rmse: 1.6398 | val_rmse: 1.6788 | val_ll: -2.2978
[2:52:59.262828] epoch: 5450 | elbo: 38533.7639453125 | train_rmse: 1.6179 | val_rmse: 1.6646 | val_ll: -2.2977
[2:54:35.718223] epoch: 5500 | elbo: 38524.2770703125 | train_rmse: 1.6302 | val_rmse: 1.6632 | val_ll: -2.2918
[2:56:11.452699] epoch: 5550 | elbo: 38449.144296875 | train_rmse: 1.5872 | val_rmse: 1.6255 | val_ll: -2.2946
[2:57:47.529140] epoch: 5600 | elbo: 38432.820859375 | train_rmse: 1.5997 | val_rmse: 1.6358 | val_ll: -2.2957
[2:59:24.189309] epoch: 5650 | elbo: 38361.909726562495 | train_rmse: 1.5905 | val_rmse: 1.6433 | val_ll: -2.2915
[3:01:00.237980] epoch: 5700 | elbo: 38297.394726562496 | train_rmse: 1.5865 | val_rmse: 1.6379 | val_ll: -2.2891
[3:02:35.930748] epoch: 5750 | elbo: 38292.9146875 | train_rmse: 1.6068 | val_rmse: 1.6515 | val_ll: -2.2911
[3:04:10.965115] epoch: 5800 | elbo: 38213.3346484375 | train_rmse: 1.5505 | val_rmse: 1.5947 | val_ll: -2.2886
[3:05:46.687624] epoch: 5850 | elbo: 38219.108867187504 | train_rmse: 1.5618 | val_rmse: 1.6089 | val_ll: -2.2896
[3:07:23.415092] epoch: 5900 | elbo: 38125.800078125 | train_rmse: 1.5618 | val_rmse: 1.6064 | val_ll: -2.2871
[3:08:59.492082] epoch: 5950 | elbo: 38077.42351562499 | train_rmse: 1.575 | val_rmse: 1.609 | val_ll: -2.2869
[3:10:35.533578] epoch: 6000 | elbo: 38030.457539062496 | train_rmse: 1.5722 | val_rmse: 1.6164 | val_ll: -2.2855
[3:12:12.136478] epoch: 6050 | elbo: 37995.82519531251 | train_rmse: 1.5239 | val_rmse: 1.582 | val_ll: -2.2857
[3:13:48.304747] epoch: 6100 | elbo: 37909.23640625 | train_rmse: 1.5545 | val_rmse: 1.5998 | val_ll: -2.2829
[3:15:24.131127] epoch: 6150 | elbo: 37865.563242187505 | train_rmse: 1.5512 | val_rmse: 1.6113 | val_ll: -2.2868
[3:17:00.748664] epoch: 6200 | elbo: 37797.311093749995 | train_rmse: 1.5431 | val_rmse: 1.5882 | val_ll: -2.2811
[3:18:37.411758] epoch: 6250 | elbo: 37777.1459375 | train_rmse: 1.5649 | val_rmse: 1.6246 | val_ll: -2.2847
[3:20:12.887691] epoch: 6300 | elbo: 37729.9657421875 | train_rmse: 1.501 | val_rmse: 1.5495 | val_ll: -2.2783
[3:21:49.079095] epoch: 6350 | elbo: 37634.923320312504 | train_rmse: 1.4935 | val_rmse: 1.5467 | val_ll: -2.2807
[3:23:25.610226] epoch: 6400 | elbo: 37623.135664062494 | train_rmse: 1.4997 | val_rmse: 1.5518 | val_ll: -2.2778
[3:25:01.950074] epoch: 6450 | elbo: 37587.3191015625 | train_rmse: 1.4752 | val_rmse: 1.5284 | val_ll: -2.2777
[3:26:37.062691] epoch: 6500 | elbo: 37535.5371484375 | train_rmse: 1.5303 | val_rmse: 1.5555 | val_ll: -2.2771
[3:28:13.319378] epoch: 6550 | elbo: 37464.447499999995 | train_rmse: 1.446 | val_rmse: 1.5081 | val_ll: -2.2748
[3:29:47.865850] epoch: 6600 | elbo: 37457.5908984375 | train_rmse: 1.4565 | val_rmse: 1.5175 | val_ll: -2.2729
[3:31:23.168850] epoch: 6650 | elbo: 37384.7186328125 | train_rmse: 1.4679 | val_rmse: 1.5172 | val_ll: -2.2705
[3:32:56.876528] epoch: 6700 | elbo: 37350.345234374996 | train_rmse: 1.4244 | val_rmse: 1.483 | val_ll: -2.2709
[3:34:30.345700] epoch: 6750 | elbo: 37284.945234374994 | train_rmse: 1.4352 | val_rmse: 1.4891 | val_ll: -2.2705
[3:36:04.912104] epoch: 6800 | elbo: 37185.41339843751 | train_rmse: 1.4149 | val_rmse: 1.4793 | val_ll: -2.2683
[3:37:39.279572] epoch: 6850 | elbo: 37204.1040625 | train_rmse: 1.4341 | val_rmse: 1.4801 | val_ll: -2.2673
[3:39:13.653439] epoch: 6900 | elbo: 37154.03156250001 | train_rmse: 1.4217 | val_rmse: 1.4819 | val_ll: -2.2673
[3:40:48.683935] epoch: 6950 | elbo: 37114.967539062505 | train_rmse: 1.3962 | val_rmse: 1.4436 | val_ll: -2.2652
[3:42:22.485626] epoch: 7000 | elbo: 37053.4758203125 | train_rmse: 1.382 | val_rmse: 1.4444 | val_ll: -2.2648
[3:43:56.239394] epoch: 7050 | elbo: 37020.629453124995 | train_rmse: 1.3771 | val_rmse: 1.4362 | val_ll: -2.2633
[3:45:31.412249] epoch: 7100 | elbo: 37026.551210937505 | train_rmse: 1.3826 | val_rmse: 1.4499 | val_ll: -2.2627
[3:47:05.854843] epoch: 7150 | elbo: 36997.1300390625 | train_rmse: 1.3996 | val_rmse: 1.4507 | val_ll: -2.2626
[3:48:40.280477] epoch: 7200 | elbo: 36905.65957031249 | train_rmse: 1.3457 | val_rmse: 1.4038 | val_ll: -2.2601
[3:50:14.462806] epoch: 7250 | elbo: 36914.05527343749 | train_rmse: 1.3784 | val_rmse: 1.4214 | val_ll: -2.2592
[3:51:48.609882] epoch: 7300 | elbo: 36862.4676171875 | train_rmse: 1.363 | val_rmse: 1.4226 | val_ll: -2.2578
[3:53:22.635713] epoch: 7350 | elbo: 36832.579609374996 | train_rmse: 1.3674 | val_rmse: 1.4305 | val_ll: -2.257
[3:54:57.414741] epoch: 7400 | elbo: 36821.23179687499 | train_rmse: 1.3403 | val_rmse: 1.397 | val_ll: -2.2563
[3:56:37.516763] epoch: 7450 | elbo: 36803.9870703125 | train_rmse: 1.3273 | val_rmse: 1.3959 | val_ll: -2.2568
[3:58:16.405115] epoch: 7500 | elbo: 36777.638437500005 | train_rmse: 1.3502 | val_rmse: 1.409 | val_ll: -2.2561
[3:59:55.459366] epoch: 7550 | elbo: 36728.750703125 | train_rmse: 1.3501 | val_rmse: 1.4119 | val_ll: -2.2584
[4:01:34.110904] epoch: 7600 | elbo: 36703.385624999995 | train_rmse: 1.3284 | val_rmse: 1.3841 | val_ll: -2.2556
[4:03:13.132360] epoch: 7650 | elbo: 36757.51593750001 | train_rmse: 1.3634 | val_rmse: 1.4118 | val_ll: -2.2546
[4:04:51.798557] epoch: 7700 | elbo: 36636.7423828125 | train_rmse: 1.3211 | val_rmse: 1.3666 | val_ll: -2.2515
[4:06:31.441838] epoch: 7750 | elbo: 36660.778125 | train_rmse: 1.3279 | val_rmse: 1.4005 | val_ll: -2.2535
[4:08:10.517712] epoch: 7800 | elbo: 36674.49542968751 | train_rmse: 1.3473 | val_rmse: 1.3917 | val_ll: -2.2538
[4:09:49.969627] epoch: 7850 | elbo: 36600.4059375 | train_rmse: 1.3287 | val_rmse: 1.375 | val_ll: -2.25
[4:11:29.484395] epoch: 7900 | elbo: 36637.329453125 | train_rmse: 1.3088 | val_rmse: 1.375 | val_ll: -2.2518
[4:13:09.021977] epoch: 7950 | elbo: 36609.78550781249 | train_rmse: 1.3689 | val_rmse: 1.4327 | val_ll: -2.2545
[4:14:48.040013] epoch: 8000 | elbo: 36558.8181640625 | train_rmse: 1.3 | val_rmse: 1.3625 | val_ll: -2.2503
[4:16:26.467537] epoch: 8050 | elbo: 36536.551210937505 | train_rmse: 1.3075 | val_rmse: 1.3603 | val_ll: -2.2476
[4:18:04.858475] epoch: 8100 | elbo: 36572.405078125 | train_rmse: 1.3067 | val_rmse: 1.3676 | val_ll: -2.2493
[4:19:42.542598] epoch: 8150 | elbo: 36551.482929687496 | train_rmse: 1.2953 | val_rmse: 1.3593 | val_ll: -2.2501
[4:21:20.267855] epoch: 8200 | elbo: 36522.99898437499 | train_rmse: 1.304 | val_rmse: 1.3558 | val_ll: -2.2457
[4:22:59.301215] epoch: 8250 | elbo: 36476.2056640625 | train_rmse: 1.3273 | val_rmse: 1.3674 | val_ll: -2.2492
[4:24:37.102834] epoch: 8300 | elbo: 36484.81496093751 | train_rmse: 1.3077 | val_rmse: 1.3604 | val_ll: -2.2472
[4:26:15.694794] epoch: 8350 | elbo: 36505.895351562496 | train_rmse: 1.3216 | val_rmse: 1.3864 | val_ll: -2.2506
[4:27:53.788790] epoch: 8400 | elbo: 36459.42808593751 | train_rmse: 1.3014 | val_rmse: 1.3513 | val_ll: -2.2457
[4:29:34.441762] epoch: 8450 | elbo: 36466.8785546875 | train_rmse: 1.3021 | val_rmse: 1.356 | val_ll: -2.2449
[4:31:14.851273] epoch: 8500 | elbo: 36408.748984375 | train_rmse: 1.2843 | val_rmse: 1.3343 | val_ll: -2.2448
[4:32:56.094720] epoch: 8550 | elbo: 36434.1715234375 | train_rmse: 1.2826 | val_rmse: 1.3337 | val_ll: -2.2456
[4:34:37.084654] epoch: 8600 | elbo: 36465.347734375006 | train_rmse: 1.2751 | val_rmse: 1.3351 | val_ll: -2.2453
[4:36:18.312427] epoch: 8650 | elbo: 36478.7907421875 | train_rmse: 1.2788 | val_rmse: 1.3376 | val_ll: -2.2443
[4:37:58.969469] epoch: 8700 | elbo: 36445.10765625 | train_rmse: 1.2852 | val_rmse: 1.344 | val_ll: -2.2447
[4:39:40.207407] epoch: 8750 | elbo: 36373.203007812495 | train_rmse: 1.3212 | val_rmse: 1.371 | val_ll: -2.2441
[4:41:20.720469] epoch: 8800 | elbo: 36390.299414062494 | train_rmse: 1.3448 | val_rmse: 1.3844 | val_ll: -2.2455
